year,organization,program_name,base_price,competitor_price,student_count,admission_score,salary_index,final_price
2020,Новосибирский гос. медицинский ун-т.,Психология,156000.0,124600.0,39,59.2,108.01,160700.0
2020,Новосибирский гос. медицинский ун-т.,Сестринское дело2,99600.0,128700.0,13,50.8,108.01,102500.0
2020,Новосибирский гос. педагогический ун-т.,Журналистика и литературное творчество,132000.0,128250.0,45,66.5,108.01,132000.0
2020,Новосибирский гос. педагогический ун-т.,Лингвистика и иностранные языки,122500.0,126750.0,93,66.0,108.01,122500.0
2020,Новосибирский гос. педагогический ун-т.,Менеджмент,122500.0,118500.0,16,57.7,108.01,124600.0
2020,Новосибирский гос. педагогический ун-т.,Педагогическое образование,122500.0,112700.0,194,62.2,108.01,123600.0
2020,Новосибирский гос. педагогический ун-т.,Психология,129500.0,124600.0,26,57.3,108.01,124600.0
2020,Новосибирский гос. педагогический ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,129800.0,119200.0,25,55.7,108.01,123600.0
2020,Новосибирский гос. педагогический ун-т.,Реклама и связи с общественностью,122500.0,130000.0,24,59.7,108.01,124600.0
2020,Новосибирский гос. педагогический ун-т.,Социальная работа,122500.0,113300.0,14,60.5,108.01,124600.0
2020,Новосибирский гос. педагогический ун-т.,Филология,122500.0,121100.0,17,63.0,108.01,122500.0
2020,Новосибирский гос. техн. ун-т.,Автоматика и управление,151900.0,170600.0,23,50.2,108.01,151900.0
2020,Новосибирский гос. техн. ун-т.,Бизнес-информатика,119000.0,125000.0,76,66.5,108.01,119000.0
2020,Новосибирский гос. техн. ун-т.,Информатика и вычислительная техника,136600.0,135000.0,165,64.1,108.01,136600.0
2020,Новосибирский гос. техн. ун-т.,Информационная безопасность,136600.0,144050.0,63,63.0,108.01,136600.0
2020,Новосибирский гос. техн. ун-т.,Лингвистика и иностранные языки,122000.0,126750.0,203,70.1,108.01,122000.0
2020,Новосибирский гос. техн. ун-т.,Математика,118600.0,132900.0,49,67.9,108.01,118600.0
2020,Новосибирский гос. техн. ун-т.,Международные отношения,122000.0,126500.0,99,67.6,108.01,122000.0
2020,Новосибирский гос. техн. ун-т.,Менеджмент,119000.0,118500.0,123,67.0,108.01,119000.0
2020,Новосибирский гос. техн. ун-т.,Пищевые технологии,137000.0,138000.0,6,61.0,108.01,137000.0
2020,Новосибирский гос. техн. ун-т.,Приборостроение и оптотехника,136600.0,195000.0,8,60.5,108.01,136600.0
2020,Новосибирский гос. техн. ун-т.,Психология,120000.0,124600.0,42,60.5,108.01,120000.0
2020,Новосибирский гос. техн. ун-т.,Социология,119500.0,126500.0,36,61.2,108.01,119500.0
2020,Новосибирский гос. техн. ун-т.,Филология,119000.0,122500.0,57,64.3,108.01,119000.0
2020,Новосибирский гос. техн. ун-т.,Химическая и биотехнологии,136600.0,144600.0,31,61.5,108.01,136600.0
2020,Новосибирский гос. техн. ун-т.,Экология,136600.0,147750.0,2,54.0,108.01,151900.0
2020,Новосибирский гос. техн. ун-т.,Экономика,119000.0,113100.0,114,65.0,108.01,119000.0
2020,Новосибирский гос. техн. ун-т.,"Электронная техника, радиотехника и связь",136600.0,150200.0,9,53.1,108.01,136600.0
2020,Новосибирский гос. техн. ун-т.,Энергетика и энергетическое машиностроение,136600.0,144000.0,28,50.2,108.01,136600.0
2020,"Новосибирский гос. ун-т. архитектуры, дизайна и искусств",Архитектура и градостроительство,135000.0,130500.0,126,64.8,108.01,144000.0
2020,Новосибирский гос. ун-т. экономики и управления,Бизнес-информатика,121000.0,125000.0,18,64.3,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Государственное и муниципальное управление,121000.0,117500.0,27,62.1,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Информатика и вычислительная техника,130000.0,135000.0,15,56.5,108.01,143600.0
2020,Новосибирский гос. ун-т. экономики и управления,Математика,121000.0,132900.0,58,49.7,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Международные отношения,121000.0,126500.0,73,66.7,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Менеджмент,128200.0,118500.0,148,62.3,108.01,134100.0
2020,Новосибирский гос. ун-т. экономики и управления,Психология,124000.0,124600.0,14,59.0,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Реклама и связи с общественностью,121000.0,130000.0,96,63.2,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Социология,116000.0,126500.0,12,62.5,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Сфера обслуживания,121000.0,119500.0,56,55.0,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Экология,130000.0,150950.0,9,59.1,108.01,143600.0
2020,Новосибирский гос. ун-т. экономики и управления,Экономика,124000.0,113100.0,260,64.5,108.01,124600.0
2020,Новосибирский гос. ун-т. экономики и управления,Юриспруденция,121000.0,120000.0,241,61.5,108.01,124600.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Бизнес-информатика,165000.0,124600.0,25,78.0,108.01,165000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Биология,180000.0,138300.0,47,76.5,108.01,180000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Востоковедение и африканистика,180000.0,210000.0,28,84.3,108.01,180000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Геология,160000.0,182700.0,2,65.8,108.01,160000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Журналистика и литературное творчество,160000.0,128250.0,31,80.9,108.01,160000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Здравоохранение,190000.0,153200.0,32,74.1,108.01,190000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Информатика и вычислительная техника,170000.0,135000.0,42,78.2,108.01,170000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,История,160000.0,118600.0,3,70.2,108.01,160000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Лингвистика и иностранные языки,170000.0,125750.0,60,84.1,108.01,170000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Математика,160000.0,130700.0,49,73.6,108.01,160000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Менеджмент,180000.0,118500.0,62,74.6,108.01,180000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Психология,165000.0,124600.0,35,70.6,108.01,165000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Социология,165000.0,124850.0,6,72.5,108.01,165000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Физика,160000.0,217100.0,8,72.8,108.01,160000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Филология,160000.0,121100.0,20,81.3,108.01,160000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Философия,154000.0,149700.0,8,66.2,108.01,154000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Химия,180000.0,137650.0,27,78.1,108.01,180000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Экономика,170000.0,113100.0,35,78.0,108.01,170000.0
2020,Новосибирский национальный исследовательский гос. ун-т.,Юриспруденция,160000.0,120000.0,79,74.8,108.01,160000.0
2020,Новосибирский технол. ин-т. (филиал) РГУ им. А.Н. Косыгина,Технологии легкой промышленности,125000.0,143000.0,2,59.8,108.01,125000.0
2020,Новосибирский юридический ин-т. (филиал) Национального исследовательского Томского государственного ун-т.а,Юриспруденция,148000.0,120000.0,31,68.4,108.01,148000.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Бизнес-информатика,102200.0,125000.0,2,47.9,108.01,110700.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Геодезия и землеустройство,115200.0,166900.0,4,43.7,108.01,160300.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Лесное дело,115200.0,180000.0,2,42.5,108.01,128800.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Менеджмент,102200.0,118600.0,3,48.2,108.01,110700.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Нефтегазовое дело,115200.0,163100.0,7,43.1,108.01,160300.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Педагогическое образование,102200.0,113000.0,4,53.6,108.01,110700.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Экология,115200.0,150950.0,3,40.8,108.01,128800.0
2020,Новочеркасский инженерно-мелиоративный ин-т. им. А.К. Кортунова - филиал Донского государственного аграрного ун-т.а,Экономика,102200.0,113250.0,7,56.1,108.01,110700.0
2020,Норильский гос. индустриальный ин-т.,Менеджмент,194500.0,118500.0,3,54.6,108.01,194500.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Бизнес-информатика,124200.0,125000.0,9,64.2,108.01,124200.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Биология,138300.0,138800.0,9,58.5,108.01,138300.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Здравоохранение,159000.0,153200.0,70,66.1,108.01,187600.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Информатика и вычислительная техника,138300.0,135000.0,15,59.6,108.01,138300.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Математика,119000.0,132900.0,2,55.7,108.01,124200.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Материалы,138300.0,235750.0,2,61.8,108.01,138300.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Химия,138300.0,141250.0,5,57.0,108.01,138300.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Экономика,124200.0,113100.0,20,65.8,108.01,124200.0
2020,Обнинский ин-т. атомной энергетики - филиал Национального исследовательского ядерного ун-т.а «МИФИ»,Ядерные физика и технологии,167800.0,296600.0,4,55.7,108.01,197400.0
2020,Одинцовский филиал Международного юридического ин-т.а,Юриспруденция,95000.0,120000.0,44,57.1,108.01,95000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Бизнес-информатика,395000.0,124600.0,17,73.1,108.01,415000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Государственное и муниципальное управление,395000.0,117500.0,17,72.0,108.01,415000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Лингвистика и иностранные языки,395000.0,125750.0,16,77.9,108.01,415000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Менеджмент,395000.0,118500.0,25,72.4,108.01,415000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Политология,395000.0,130350.0,15,69.5,108.01,415000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Экономика,395000.0,113100.0,23,72.4,108.01,415000.0
2020,Одинцовский филиал Московского государственного ин-т.а международных отношений,Юриспруденция,395000.0,120000.0,56,76.7,108.01,425000.0
2020,Омская юридическая академия,Юриспруденция,115000.0,120000.0,118,59.2,108.01,125000.0
2020,Омский гос. аграрный ун-т.,Менеджмент,118400.0,118600.0,7,50.4,108.01,118400.0
2020,Омский гос. аграрный ун-т.,Экология,137100.0,150950.0,5,54.8,108.01,137100.0
2020,Омский гос. аграрный ун-т.,Экономика,118400.0,113100.0,24,55.6,108.01,118400.0
2020,Омский гос. медицинский ун-т.,Здравоохранение,140800.0,154000.0,511,63.3,108.01,146000.0
2020,Омский гос. педагогический ун-т.,Биология,130900.0,138800.0,4,52.4,108.01,130900.0
2020,Омский гос. педагогический ун-т.,Педагогическое образование,113000.0,112700.0,81,63.3,108.01,113000.0
2020,Омский гос. педагогический ун-т.,Профессиональное обучение,104300.0,119150.0,3,63.6,108.01,113000.0
2020,Омский гос. педагогический ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,113000.0,120300.0,8,55.3,108.01,113000.0
2020,Омский гос. техн. ун-т.,Государственное и муниципальное управление,113000.0,117700.0,15,62.2,108.01,113000.0
2020,Омский гос. техн. ун-т.,Информатика и вычислительная техника,130800.0,135500.0,11,53.2,108.01,130800.0
2020,Омский гос. техн. ун-т.,Информационная безопасность,130800.0,144050.0,5,52.1,108.01,130800.0
2020,Омский гос. техн. ун-т.,Математика,113000.0,132900.0,3,52.9,108.01,113000.0
2020,Омский гос. техн. ун-т.,Менеджмент,113000.0,118600.0,22,59.4,108.01,113000.0
2020,Омский гос. техн. ун-т.,Нефтегазовое дело,161200.0,162650.0,6,52.9,108.01,161200.0
2020,Омский гос. техн. ун-т.,Психология,113000.0,124600.0,5,56.4,108.01,113000.0
2020,Омский гос. техн. ун-т.,Реклама и связи с общественностью,113000.0,130000.0,13,62.6,108.01,113000.0
2020,Омский гос. техн. ун-т.,Сфера обслуживания,113000.0,120000.0,8,61.9,108.01,113000.0
2020,Омский гос. техн. ун-т.,Технологические машины и оборудование,130800.0,168400.0,2,51.7,108.01,146000.0
2020,Омский гос. техн. ун-т.,Экономика,113000.0,113250.0,141,67.9,108.01,113000.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Бизнес-информатика,114100.0,125000.0,6,61.8,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Государственное и муниципальное управление,114100.0,117500.0,15,60.5,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Журналистика и литературное творчество,114100.0,130350.0,26,62.3,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Информатика и вычислительная техника,131000.0,135000.0,9,53.5,108.01,135700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Информационная безопасность,131000.0,144050.0,14,58.3,108.01,135700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,История,114100.0,119200.0,10,62.2,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Лингвистика и иностранные языки,114100.0,126750.0,65,68.5,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Математика,114100.0,132900.0,13,59.3,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Международные отношения,114100.0,126500.0,27,66.3,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Менеджмент,114100.0,118600.0,42,62.3,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Политология,114100.0,131300.0,3,61.0,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Психология,114100.0,124600.0,9,59.3,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Реклама и связи с общественностью,114100.0,130000.0,50,61.8,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Социальная работа,114100.0,113300.0,5,60.9,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Сфера обслуживания,114100.0,120000.0,5,60.7,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Физическая культура,161600.0,152000.0,2,54.6,108.01,166700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Филология,114100.0,122500.0,4,64.3,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Химическая и биотехнологии,131000.0,144600.0,5,52.7,108.01,135700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Химия,131000.0,141900.0,3,55.8,108.01,135700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Экономика,114100.0,113100.0,35,64.4,108.01,117700.0
2020,Омский гос. ун-т. им. Ф.М. Достоевского,Юриспруденция,127800.0,120000.0,182,63.3,108.01,131800.0
2020,Омский гос. ун-т. путей сообщения,Журналистика и литературное творчество,102200.0,130350.0,15,56.2,108.01,102200.0
2020,Омский гос. ун-т. путей сообщения,Информатика и вычислительная техника,98800.0,135500.0,6,42.5,108.01,118200.0
2020,Омский гос. ун-т. путей сообщения,Информационная безопасность,98800.0,144050.0,2,38.9,108.01,118200.0
2020,Омский гос. ун-т. путей сообщения,Менеджмент,85400.0,118600.0,26,55.7,108.01,110200.0
2020,Омский гос. ун-т. путей сообщения,Реклама и связи с общественностью,102200.0,130000.0,24,56.2,108.01,102200.0
2020,Омский гос. ун-т. путей сообщения,Экономика,102200.0,113250.0,133,59.4,108.01,102200.0
2020,Омский гос. ун-т. путей сообщения,Энергетика и энергетическое машиностроение,118200.0,144000.0,2,46.7,108.01,118200.0
2020,Омский филиал Финансового ун-т.а при Правительстве РФ,Государственное и муниципальное управление,112800.0,117700.0,5,53.5,108.01,112800.0
2020,Омский филиал Финансового ун-т.а при Правительстве РФ,Менеджмент,112800.0,118600.0,13,63.3,108.01,112800.0
2020,Омский филиал Финансового ун-т.а при Правительстве РФ,Экономика,112800.0,113250.0,20,65.8,108.01,112800.0
2020,Оренбургский гос. медицинский ун-т.,Здравоохранение,143000.0,154000.0,355,60.0,108.01,144100.0
2020,Оренбургский гос. медицинский ун-т.,Психология,98000.0,124600.0,11,50.5,108.01,98000.0
2020,Оренбургский гос. педагогический ун-т.,Педагогическое образование,106900.0,113000.0,84,61.2,108.01,106900.0
2020,Оренбургский гос. педагогический ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,106900.0,120300.0,3,60.9,108.01,106900.0
2020,Оренбургский ин-т. (филиал) Ун-т.а им. О.Е. Кутафина (МГЮА),Юриспруденция,120000.0,120000.0,115,64.8,108.01,120000.0
2020,Оренбургский филиал РАНХиГС,Государственное и муниципальное управление,117400.0,117700.0,15,59.3,108.01,117400.0
2020,Оренбургский филиал РАНХиГС,Менеджмент,117400.0,118600.0,10,56.8,108.01,117400.0
2020,Оренбургский филиал РЭУ им. Г.В. Плеханова,Менеджмент,99400.0,118600.0,8,64.1,108.01,99400.0
2020,Оренбургский филиал РЭУ им. Г.В. Плеханова,Экономика,99400.0,113250.0,41,66.6,108.01,99400.0
2020,Орловский гос. ун-т.,Архитектура и градостроительство,121000.0,132800.0,4,53.6,108.01,121000.0
2020,Орловский гос. ун-т.,Журналистика и литературное творчество,104300.0,130350.0,7,68.0,108.01,104300.0
2020,Орловский гос. ун-т.,Здравоохранение,135600.0,154000.0,163,60.0,108.01,135600.0
2020,Орловский гос. ун-т.,Информатика и вычислительная техника,121000.0,135500.0,7,56.9,108.01,121000.0
2020,Орловский гос. ун-т.,Лингвистика и иностранные языки,104300.0,126750.0,16,69.5,108.01,104300.0
2020,Орловский гос. ун-т.,Математика,104300.0,132900.0,3,57.0,108.01,104300.0
2020,Орловский гос. ун-т.,Международные отношения,104300.0,126500.0,10,65.4,108.01,104300.0
2020,Орловский гос. ун-т.,Менеджмент,104300.0,118600.0,2,64.3,108.01,104300.0
2020,Орловский гос. ун-т.,Педагогическое образование,104300.0,113000.0,52,66.4,108.01,104300.0
2020,Орловский гос. ун-т.,Психология,104300.0,124600.0,2,59.3,108.01,104300.0
2020,Орловский гос. ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,104300.0,120300.0,16,60.7,108.01,104300.0
2020,Орловский гос. ун-т.,Сфера обслуживания,104300.0,120000.0,5,55.8,108.01,104300.0
2020,Орловский гос. ун-т.,Филология,104300.0,122500.0,10,64.3,108.01,104300.0
2020,Орловский гос. ун-т.,Экономика,104300.0,113250.0,83,62.4,108.01,104300.0
2020,Орловский гос. ун-т.,Юриспруденция,104300.0,120000.0,66,62.8,108.01,104300.0
2020,Орловский филиал Финансового ун-т.а при Правительстве РФ,Экономика,98500.0,113250.0,4,57.6,108.01,98500.0
2020,Орский гуманитарно-технол. ин-т. (филиал) Оренбургского государственного ун-т.а,Педагогическое образование,103500.0,113000.0,2,56.6,108.01,103500.0
2020,Орский гуманитарно-технол. ин-т. (филиал) Оренбургского государственного ун-т.а,Экономика,95900.0,113250.0,6,59.9,108.01,103500.0
2020,Пензенский гос. аграрный ун-т.,Менеджмент,82100.0,118600.0,15,52.2,108.01,89700.0
2020,Пензенский гос. аграрный ун-т.,Сельское и рыбное хозяйство,126600.0,132400.0,16,50.8,108.01,117100.0
2020,Пензенский гос. аграрный ун-т.,Транспортные средства,95600.0,142550.0,13,47.1,108.01,117100.0
2020,Пензенский гос. аграрный ун-т.,Экономика,108700.0,113250.0,50,59.5,108.01,89700.0
2020,Пензенский гос. технол. ун-т.,Бизнес-информатика,102000.0,125000.0,2,57.5,108.01,102000.0
2020,Пензенский гос. технол. ун-т.,Лингвистика и иностранные языки,102000.0,126750.0,5,66.4,108.01,102000.0
2020,Пензенский гос. технол. ун-т.,Профессиональное обучение,102000.0,119150.0,3,62.4,108.01,102000.0
2020,Пензенский гос. ун-т.,Библиотеки и архивы,92600.0,118250.0,4,53.2,108.01,92600.0
2020,Пензенский гос. ун-т.,Бизнес-информатика,92600.0,125000.0,27,69.5,108.01,92600.0
2020,Пензенский гос. ун-т.,Биология,107800.0,138800.0,5,54.4,108.01,107800.0
2020,Пензенский гос. ун-т.,Государственное и муниципальное управление,92600.0,117700.0,17,62.7,108.01,92600.0
2020,Пензенский гос. ун-т.,Журналистика и литературное творчество,92600.0,130350.0,30,69.2,108.01,92600.0
2020,Пензенский гос. ун-т.,Здравоохранение,121100.0,154000.0,251,61.8,108.01,121100.0
2020,Пензенский гос. ун-т.,Информатика и вычислительная техника,100200.0,135500.0,21,56.5,108.01,107800.0
2020,Пензенский гос. ун-т.,Информационная безопасность,107800.0,144050.0,7,55.9,108.01,107800.0
2020,Пензенский гос. ун-т.,Лингвистика и иностранные языки,92600.0,126750.0,37,69.4,108.01,92600.0
2020,Пензенский гос. ун-т.,Математика,92600.0,132900.0,4,53.1,108.01,92600.0
2020,Пензенский гос. ун-т.,Международные отношения,92600.0,126500.0,20,67.1,108.01,92600.0
2020,Пензенский гос. ун-т.,Менеджмент,92600.0,118600.0,24,64.9,108.01,92600.0
2020,Пензенский гос. ун-т.,Педагогическое образование,92600.0,113000.0,130,65.1,108.01,92600.0
2020,Пензенский гос. ун-т.,Психология,92600.0,124600.0,11,62.6,108.01,92600.0
2020,Пензенский гос. ун-т.,Реклама и связи с общественностью,92600.0,130000.0,20,63.7,108.01,92600.0
2020,Пензенский гос. ун-т.,Социальная работа,92600.0,114700.0,2,56.0,108.01,92600.0
2020,Пензенский гос. ун-т.,Физическая культура,134400.0,153150.0,6,49.9,108.01,134400.0
2020,Пензенский гос. ун-т.,Химия,107800.0,141900.0,2,55.8,108.01,107800.0
2020,Пензенский гос. ун-т.,Экономика,92600.0,113250.0,168,64.4,108.01,92600.0
2020,Пензенский гос. ун-т.,Юриспруденция,92600.0,120000.0,184,63.9,108.01,92600.0
2020,Пензенский гос. ун-т. архитектуры и строительства,Архитектура и градостроительство,120200.0,132800.0,10,58.1,108.01,120200.0
2020,Пензенский гос. ун-т. архитектуры и строительства,Менеджмент,98500.0,118600.0,4,59.8,108.01,98500.0
2020,Пензенский гос. ун-т. архитектуры и строительства,Экономика,98500.0,113250.0,2,67.3,108.01,98500.0
2020,Пензенский филиал Финансового ун-т.а при Правительстве РФ,Менеджмент,103200.0,118600.0,5,58.0,108.01,103200.0
2020,Пензенский филиал Финансового ун-т.а при Правительстве РФ,Экономика,103200.0,113250.0,3,53.6,108.01,103200.0
2020,Первый Санкт-Петербургский гос. медицинский ун-т. им. И.П. Павлова,Здравоохранение,260000.0,153200.0,385,76.4,108.01,260000.0
2020,Первый Санкт-Петербургский гос. медицинский ун-т. им. И.П. Павлова,Психология,190000.0,124600.0,10,72.9,108.01,190000.0
2020,Первый Санкт-Петербургский гос. медицинский ун-т. им. И.П. Павлова,Сестринское дело2,177600.0,121800.0,26,57.4,108.01,187600.0
2020,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Здравоохранение,347200.0,153200.0,492,74.5,108.01,348000.0
2020,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Лингвистика и иностранные языки,103000.0,125750.0,11,70.8,108.01,215000.0
2020,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Математика,103000.0,130700.0,3,60.6,108.01,215000.0
2020,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Психология,240000.0,124600.0,30,70.1,108.01,240000.0
2020,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Сестринское дело2,216000.0,121800.0,11,60.4,108.01,242000.0
2020,Первый гос. московский медицинский ун-т. им. И.М. Сеченова,Химическая и биотехнологии,224000.0,142000.0,63,71.9,108.01,242000.0
2020,Пермская гос. фармацевтическая академия,Здравоохранение,140000.0,154000.0,51,60.1,108.01,146000.0
2020,Пермская гос. фармацевтическая академия,Химическая и биотехнологии,98300.0,144600.0,2,53.9,108.01,102400.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Геодезия и землеустройство,140800.0,166900.0,3,42.1,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Информатика и вычислительная техника,114800.0,135500.0,8,44.3,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Лесное дело,114800.0,180000.0,8,48.8,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Менеджмент,89000.0,118600.0,33,54.8,108.01,99300.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Сельское и рыбное хозяйство,114800.0,132400.0,14,49.2,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Строительство,114800.0,138000.0,16,45.2,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Сфера обслуживания,89000.0,120000.0,16,51.9,108.01,99300.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Транспортные средства,114800.0,142550.0,8,55.8,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Экология,114800.0,150950.0,11,51.5,108.01,114800.0
2020,Пермский гос. аграрно-технол. ун-т. им. академика Д.Н. Прянишникова,Экономика,89000.0,113250.0,19,60.5,108.01,99300.0
2020,Пермский гос. гуманитарно-педагогический ун-т.,Информатика и вычислительная техника,140600.0,135000.0,3,58.6,108.01,141700.0
2020,Пермский гос. гуманитарно-педагогический ун-т.,Лингвистика и иностранные языки,121700.0,126750.0,9,65.1,108.01,122500.0
2020,Пермский гос. гуманитарно-педагогический ун-т.,Педагогическое образование,121700.0,112700.0,20,59.7,108.01,122500.0
2020,Пермский гос. гуманитарно-педагогический ун-т.,Психолого-педагогическое и специальное (дефектологическое) образование,121700.0,119200.0,11,61.6,108.01,122500.0
2020,Пермский гос. медицинский ун-т.,Здравоохранение,143000.0,154000.0,89,66.2,108.01,146500.0
2020,Пермский гос. медицинский ун-т.,Психология,110000.0,124600.0,14,58.3,108.01,110000.0
2020,Пермский гос. медицинский ун-т.,Сестринское дело2,75000.0,128700.0,4,55.5,108.01,75000.0
2020,Пермский гос. национальный исследовательский ун-т.,Бизнес-информатика,123700.0,124600.0,15,63.5,108.01,127400.0
2020,Пермский гос. национальный исследовательский ун-т.,Биология,142600.0,138300.0,4,55.1,108.01,149700.0
2020,Пермский гос. национальный исследовательский ун-т.,География,142600.0,181100.0,2,53.9,108.01,149700.0
2020,Пермский гос. национальный исследовательский ун-т.,Геология,158300.0,182700.0,5,49.9,108.01,166200.0
